title,subtitle,artist,img_link,year
Soldiers Sacking a City,"Pencil, Pencil ground, Grey wash, Grey-brown ink on paper...","Vecchi, Giovanni de",https://content3.cdnprado.net/imagenes/Documentos/imgsem/5c/5c0c/5c0caa4d-5d7a-436a-a0a6-961494c9efe6/717100cf-68d9-4546-b77a-72f2e6bc02df_268.jpg,1929
An Elderly Couple Entreated by a Young Woman,"Pencil, Grey-brown ink on blue paper","Luini, Aurelio",https://content3.cdnprado.net/imagenes/Documentos/imgsem/09/09c5/09c5c1b7-06b4-4a6c-9ced-538dbccc88a7/380a2611-ab73-42dc-b216-034ef226f938_268.jpg,1929
Charity,"Chalk ground, Grey ink, Grey-brown ink, White lead, Wash on...",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/a2/a209/a209ddd2-d38f-4258-9c97-25d6421fa136/1023f68a-b781-4112-a807-bdd677bd9f83_268.jpg,1929
Christ triumphing over death,"Pencil, Pencil ground, Grey-brown ink, Wash on yellow...","Paggi, Giovanni Battista (Attributed To)",https://content.cdnprado.net/imagenes/Documentos/imgsem/31/310e/310e7861-6ed0-4e89-8610-1facfd219f51/cfeeaa3f-2155-4c50-8f7c-6dc3da8edee8_268.jpg,1929
"Dead Christ, surrounded by the Instruments of the Passion, with God the...","Pencil, Grey-brown ink, Wash on paper",Anonymous,https://content1.cdnprado.net/imagenes/Documentos/imgsem/38/3856/38566024-89eb-4b97-878a-5034f7560c39/4aa71810-11e6-4012-b1d2-d3aad3ba2e61_268.jpg,1929
"Procession with Alessandro Farnese, Duke of Parma","Pencil, Pencil ground, Grey-brown ink, White lead, Wash on...","Tinti, Giovanni Battista (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/40/40b1/40b18b7b-584e-412d-ae38-b21c854d3965/f6042168-f6ff-4609-81d6-a4041484aeb6_268.jpg,1929
Flying Putti Holding the Instruments of Passion,"Pencil, Pencil ground, Grey-brown ink, Wash on brown...","Schiaminosi, Rafaello (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e6/e643/e6436bdd-56ff-491d-bbf5-47dd5513bc59/00ebfa61-44f6-4a6f-844b-056e933e3c3d_268.jpg,1929
The Adoration of the Shepherds,"Pencil, Pencil ground, Grey-brown ink, Wash on paper...",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/81/8109/8109a1b9-d1ea-4ffa-9a03-4ec33b557393/18d219bd-7d4e-4431-875b-56676e025a43_268.jpg,1929
Prophet and Sibyl,"Pencil, Pencil ground, Grey-brown ink, White lead, Wash on...","Vecchi, Giovanni de (Attributed To)",https://content1.cdnprado.net/imagenes/Documentos/imgsem/b4/b417/b4178a1f-f412-4907-b553-cfc9bacf2ed6/db5dae54-ee1c-4eaa-b236-ea66927c665d_268.jpg,1929
Saint Anthony Abbot,"Pencil, Grey-brown wash on yellow laid paper","Cincinato, Romolo",https://content2.cdnprado.net/imagenes/Documentos/imgsem/eb/eb16/eb16a3cf-a008-4417-b1d0-d755975c112b/97b44f67-971c-408d-a843-915aacd2469f_268.jpg,1929
The Birth of Saint John the Baptist,"Pencil, Grey-brown wash on yellow laid paper","Barroso, Miguel",https://content3.cdnprado.net/imagenes/Documentos/imgsem/d1/d11d/d11d5208-400e-4927-ad16-8e93c89269ed/10bfb0a5-4606-427d-a7ae-6d18ad0ae2fd_268.jpg,1929
Various Studies,Pencil on yellow paper,Anonymous,https://content.cdnprado.net/imagenes/Documentos/imgsem/69/693a/693a274e-236a-48d3-918b-94a7e0470236/32dcadcf-448f-4eb9-8ca6-f387a7a59ce0_268.jpg,1929
Presentation in the Temple,"Pencil, Pencil ground, Grey-brown ink, Wash on paper","Poccetti, Bernardino Barbatelli (Attributed To)",https://content1.cdnprado.net/imagenes/Documentos/imgsem/1c/1c66/1c668fbe-2d8d-4ec8-b2f0-049e9cb62ff5/b633158f-edb8-4a1a-a556-570a9de64f54_268.jpg,1929
Beheading of Sixtus II,"Pencil, Pencil ground, Grey-brown ink, Wash on yellow...","Guerra, Giovanni",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ca/ca7f/ca7fda0b-3195-4c42-afd1-32a099f44cd0/c5aa1adc-0cc2-492b-b6e0-acc9c3617da9_268.jpg,1929
"Saints Nícholas of Bari, Francis, and Margaret of Antioch","Pencil, Grey-brown ink, Wash on paper",Malosso (Attributed To),https://content1.cdnprado.net/imagenes/Documentos/imgsem/16/1622/1622eca1-ae3a-488d-b730-0c77657d6f83/b4b44386-96ab-47e2-9139-c2528315098d_268.jpg,1929
"The Good Thief, Copied from Michelangelo's Last Judgement","Pencil, Pencil ground, Grey-brown ink on yellow paper","Passerotti, Bartolomeo",https://content3.cdnprado.net/imagenes/Documentos/imgsem/a7/a703/a703c618-72f1-46ee-af7b-16791e09dba8/3f98299f-f665-4953-8ca2-2f0c740ab4ae_268.jpg,1560
"Two semi-nude Putti Embracing, One Male and the other Female","Pencil, Pencil, Grey-brown ink on yellow paper","Passerotti, Bartolomeo",https://content3.cdnprado.net/imagenes/Documentos/imgsem/6c/6c4b/6c4b54a9-84f5-4a36-a71e-43ca3ff6dbf0/e0fd396d-3195-41cc-b7de-abd32fe98846_268.jpg,1570
Studies of Figures,"Pencil, Grey-brown ink on yellow paper","Passerotti, Bartolomeo",https://content.cdnprado.net/imagenes/Documentos/imgsem/9c/9c9a/9c9a3c79-3ed0-416a-8b33-430f9e43e0b8/bcb78663-7931-4fa1-b5e0-1110bdc84c16_268.jpg,1570
Head of a figure,"Pencil, Grey-brown ink on blue paper","Passerotti, Bartolomeo",https://content1.cdnprado.net/imagenes/Documentos/imgsem/d1/d1cf/d1cf4b8c-30ea-4c95-8960-3d0b3ca98704/b8f107f7-cfc7-4482-9a33-0af14a505403_268.jpg,1570
"Mars and Apollo / Mars and Apollo, alternative design","Pencil, Grey-brown ink, Wash on paper",Il Bergamasco,https://content3.cdnprado.net/imagenes/Documentos/imgsem/ec/ecb7/ecb761cc-2250-4adc-a92f-e2b48d339bde/6dc7d3e8-de52-40c7-86d2-a17e5436e1bb_268.jpg,1569
Saint Luke painting the Virgin,"Pencil, Pencil, Grey-brown ink, Wash on dark yellow paper","Vasari, Giorgio",https://content3.cdnprado.net/imagenes/Documentos/imgsem/df/dfe8/dfe8d281-f1e9-4dce-b917-187929134f4a/f0e4631e-6521-42fd-a3fb-4b49ef087e53_268.jpg,1567
Studies of figures,"Pencil, Grey ink, Grey-brown ink, Wash on paper",Young Palma (Jacopo Negretti),https://content3.cdnprado.net/imagenes/Documentos/imgsem/9a/9a77/9a77be0b-0a0f-481f-8445-bd5b89a56f90/4f08e8b9-05b5-4fcc-9fba-855463391432_268.jpg,1929
Semi-nude woman and three studies of a girl,"Pencil, Chalk ground, Grey-brown ink on brown paper",Young Palma (Jacopo Negretti),https://content1.cdnprado.net/imagenes/Documentos/imgsem/d5/d5f0/d5f03c82-d1cf-43a6-98d4-2522ac88789b/ff7cb868-9351-4a29-8829-849479b0df42_268.jpg,1929
Christ and the Samaritan woman,"Pencil, Grey-brown ink, Wash on yellow paper",Anonymous,https://content2.cdnprado.net/imagenes/Documentos/imgsem/ac/acad/acada1a2-1a8c-48ca-ac6d-e11fcb2e8cf5/2b9d7bd3-d35f-4ff0-8f53-edaaf9cec4ff_268.jpg,1929
Dibujo para unas volutas con la forma de una arpía,"Pencil, Pencil ground, Grey-brown ink on blue paper","Cambiaso, Luca",https://content3.cdnprado.net/imagenes/Documentos/imgsem/1d/1d0e/1d0e88e4-6239-40de-9c6f-bc278979e13f/56b16de3-867b-4703-95a1-7e318fc01c82_268.jpg,1929
Design for scrollwork in the form of a gryphon,"Pencil, Pencil ground, Grey-brown ink on blue paper","Cambiaso, Luca",https://content3.cdnprado.net/imagenes/Documentos/imgsem/2c/2c31/2c3126db-2728-4539-a9a9-e45984716f2f/52b8d290-69af-4878-87c2-df8f769a642e_268.jpg,1929
Incident from the Life of St. Francist,"Pencil, Pencil ground, Grey-brown ink, White lead, Wash on...",Passignano (Attributed To),https://content3.cdnprado.net/imagenes/Documentos/imgsem/f6/f6d9/f6d90190-b243-4f20-a8aa-a096f9ae3dbc/e2162236-b55a-4668-a670-1ad4e712a001_268.jpg,1929
"A dignitary kneeling before a Pope, receiving a chain of office and other rewards...","Pencil, Pencil ground, Grey-brown ink, Wash on yellow...","Zuccaro, Federico",https://content2.cdnprado.net/imagenes/Documentos/imgsem/0b/0bd4/0bd403e1-4ab3-435e-bcb1-1a17775c077e/00bad8ce-858b-4aa6-8584-0ce465174c47_268.jpg,1929
The Death of Niobe's Children,"Pencil, Grey-brown ink, Wash on brown paper","Cambiaso, Luca",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e0/e09d/e09d72b9-a5aa-4430-af84-e6c35456dc8f/1a36eedb-3a0a-4841-a710-b5986c408a41_268.jpg,1580
The Story of Niobe,"Pencil, Pencil ground, Grey-brown ink, White lead, Wash on...",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/bb/bbff/bbff0e9d-1fd8-44e3-bf23-3a2f9dd2ed59/070d131a-3a49-43e6-a095-2d87605ba7e0_268.jpg,1929
The Virgin and Child Appearing to St. John of Matha and St. Felix of...,"Pencil, Pencil ground, Grey-brown ink, White lead, Wash on...","Calvaert, Denys",https://content3.cdnprado.net/imagenes/Documentos/imgsem/e3/e328/e328c085-9924-42f7-9e42-af8500fb9c97/dfaeb2d5-dc3e-4a67-9058-cce7eba211d7_268.jpg,1929
Scenes from a Last Judgement,"Pencil, Pencil ground, Red chalk, Grey-brown ink, Wash on...","Boscoli, Andrea (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/5c/5cb3/5cb3c8d2-eb26-4cf9-bb6f-25537cee1e1d/cba893f5-0ed1-41a9-9d64-390b8c80d76d_268.jpg,1929
The Martyrdom of Saint Stephen,"Pencil, Grey-brown ink, Wash on yellow paper","Nebbia, Cesare",https://content.cdnprado.net/imagenes/Documentos/imgsem/89/8928/8928f1d7-3edd-4875-928a-b6c0789de78b/16dc2e4c-1353-4ed9-bd5a-9f4cd836d379_268.jpg,1929
The Presentation of Jesus in the Temple,"Pencil, Pencil ground, Grey-brown ink, Grey-brown wash on...","Coebergher, Wenzel",https://content3.cdnprado.net/imagenes/Documentos/imgsem/d3/d341/d3413446-6073-4c91-8cca-89b68cfc5a8c/bff1e6d8-765f-4359-9ee2-7497304faad6_268.jpg,1929
Apollo and the Muses,"Pencil, Pencil ground, Grey-brown ink, Wash on paper","Balducci, Giovanni",https://content3.cdnprado.net/imagenes/Documentos/imgsem/62/62a5/62a545f9-2d66-4030-b5ea-6d1dcc848218/1e8c3faf-58de-47cd-98bc-5ebc46eb7ea4_268.jpg,1929
"Design for an Altar, with the Virgin and Child Enthroned between Sts...","Pencil, Pencil ground, Grey-brown ink, Wash on paper","Castello, Bernardo",https://content3.cdnprado.net/imagenes/Documentos/imgsem/fe/fe9a/fe9a1ffb-3ae0-46dd-b55a-9fcda2868407/57fe287f-6ff6-4a8d-b76c-364832c75cc0_268.jpg,1929
Winged Head of a Putto,Red chalk on yellow paper,Anonymous,https://content.cdnprado.net/imagenes/Documentos/imgsem/82/824e/824e2596-705d-4ab9-b74d-40768c3724c0/e907d66b-dbed-4cbd-a528-99e139108203_268.jpg,1929
Saint Domitilla,"Pencil, Mauve ink on paper",Anonymous,https://content1.cdnprado.net/imagenes/Documentos/imgsem/6a/6a31/6a310bae-2cc5-45d6-a970-91c4b50cafe7/79fac223-231d-47f0-b501-6d837bc5ffa8_268.jpg,1929
Entombment of Christ,"Red chalk, White lead on tinted paper","Procaccini, Camillo (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/4b/4bd5/4bd5a5d1-7cc2-45c5-9415-413104359de5/9742f54b-7e47-41c6-97cb-4447c6aac381_268.jpg,1929
"The Holy Family, with the Infant St. John the Baptist and St. Catherine","Black chalk, Pencil, Pencil ground, Grey-brown ink, Wash...","Calvaert, Denys",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ad/ad7a/ad7a7cd5-5fad-41cd-90c3-47f8dd8996fe/9430d7ba-081c-4c34-ba6e-08af2462e413_268.jpg,1929
The Evangelist Saint Luke seated in a landscape and other studies,"Pencil, Pencil ground, Grey-brown ink, Touches of chalk /...","Veronese, Paolo (Paolo Cagliari)",https://content.cdnprado.net/imagenes/Documentos/imgsem/0e/0e93/0e93595d-f1c6-475b-92db-fca107abfd2c/ba2f0fba-3916-411b-b63c-2d74ab60daec_268.jpg,1929
Pietà,"Pencil, Pencil ground, Red chalk, Grey-brown ink, White lead on...","Candid, Pieter",https://content1.cdnprado.net/imagenes/Documentos/imgsem/65/6502/6502387d-418f-44b5-a0b5-6594ec2ff8e3/2a180cdd-f943-4838-9da3-f1fbdb2bb5ae_268.jpg,1929
Martyrdom of St. Judas Taddeus,"Pencil, Grey-brown ink, Wash on dark yellow paper","Poccetti, Bernardino Barbatelli",https://content3.cdnprado.net/imagenes/Documentos/imgsem/c2/c2d2/c2d2b6cb-63f6-458b-bdaa-81eac2b9fb10/3116db6c-95f5-4110-98df-6b43f3a531b8_268.jpg,1585
"Saint Lawrence, baptising Prisoners","Black chalk, Wash, White chalk on grey paper","Carducho, Bartolomé",https://content3.cdnprado.net/imagenes/Documentos/imgsem/db/db83/db83a77c-6713-4c17-be58-13428e44a47b/edd50c76-0bb2-479d-9020-5810aa7c9be6_268.jpg,1589
The Assumption of the Virgin,"Pencil, Grey wash on grey paper","Lilio, Andrea",https://content3.cdnprado.net/imagenes/Documentos/imgsem/58/58a3/58a3fd15-1f1a-4e0c-a8f0-7bd735b94606/c50a3f37-3de7-49be-8ba9-2959f8ffa852_268.jpg,1604
The Virgin Annunciate (?) / The Temptations of Saint Anthony the Abbot (?),"Pencil, Ink on yellow laid paper",Anonymous,https://content1.cdnprado.net/imagenes/Documentos/imgsem/26/26e6/26e66e69-cd96-4d48-8dcf-8fb40ca32d03/6aa03b18-6d1e-4f28-a1ea-8da071a695b6_268.jpg,1929
The Annunciation,"Pencil ground, Grey-brown ink, Wash on grey paper","Faccini, Pietro (Attributed To)",https://content2.cdnprado.net/imagenes/Documentos/imgsem/ae/ae75/ae75b414-f6e1-4420-9761-43f4406cbabe/9ffd27f7-2dce-40e5-9a72-07b26b2ca060_268.jpg,1929
Standing Soldiers with Lances and Shields,"Pencil, Grey wash, Grey-brown ink, Grey-brown wash, White...","Alberti, Cherubino",https://content3.cdnprado.net/imagenes/Documentos/imgsem/fe/fe8b/fe8b99e6-3689-4d26-9b2f-1b2533bedbea/b6149555-99c0-4514-b401-4cea6b2dae75_268.jpg,1929
"Pharaoh´s daughter with two serving-maids, tending the infant Moses","Pencil, Grey-brown ink, White lead, Wash on brown paper...",Anonymous,https://content.cdnprado.net/imagenes/Documentos/imgsem/61/6160/6160287c-afd3-4361-b379-31df972f5af3/8dd9f378-f836-44c5-91f3-a414e6adcdc9_268.jpg,1929
"the Madonna di Loreto, with Sts. Sebastian and Roch, appearing before a...","Pencil, Grey-brown ink, Wash on paper",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/f8/f819/f819a400-70ce-4cad-897c-8988b4c66773/31182d89-b954-450d-9fe5-cf13b7888b48_268.jpg,1929
Christ preaching to the multitude,"Pencil, Grey-brown ink, White lead, Wash on dark yellow...",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/02/023c/023c8347-d2c2-4e45-b248-8a0d57c32dc7/eb80d614-e1fb-4cd0-9cb4-7f6c4ede20c2_268.jpg,1929
Jupiter and a woman standing before him,"Grey-brown ink, Grey-brown wash on yellow paper",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/78/78b8/78b8b22c-ca7c-41a2-8c27-0d4f0f66298a/24ffc7a9-5c41-4c5a-84b1-3dfa03f1f434_268.jpg,1929
Allegory of Venice,"Pencil, Pencil ground, Grey-brown ink, Wash on yellow...",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/8f/8f31/8f312601-c36b-439f-b4a3-97a0be6144a3/0e1dbcd8-b697-43a6-a0da-de333f5830c6_268.jpg,1929
Fame,"Pencil, Grey-brown ink, Wash on yellow paper",Anonymous,https://content.cdnprado.net/imagenes/Documentos/imgsem/98/988c/988cba6b-0ff9-439e-9c2f-fd133a4e30c3/3f17bbf3-2fb0-46e9-ac96-6d3e9ad3b389_268.jpg,1929
"Military ruler seated on a throne, listening to the pleas of a man standing...","Pencil ground, Blue ink, Wash on paper",Anonymous,https://content1.cdnprado.net/imagenes/Documentos/imgsem/3b/3b1b/3b1b48f3-8a85-4fc7-aa53-be5eb0a2b19e/db3cb2cc-a505-42f7-a615-18b893cb0213_268.jpg,1929
"Saint Genesius, the Comedian, before Diocletian","Pencil ground, Grey-brown ink, Wash on blue paper","Pozzo, Giovanni Battista",https://content2.cdnprado.net/imagenes/Documentos/imgsem/a8/a822/a8223a78-d3ce-4760-8b28-990971458d39/fd8c53c5-5d51-48ad-8115-410459d22e5a_268.jpg,1929
"Nude woman seen from behind, reclining in a landscape [the Magdalen...","Pencil, Grey-brown ink, Wash on paper",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/a6/a66b/a66b7651-628d-4987-a295-84e04381f402/4d13ad41-05f4-407f-a1d7-b53c8850bded_268.jpg,1929
The Adoration of the Shepherds,"Pencil ground, Grey-brown ink, White lead, Wash on tinted...","Balducci, Giovanni",https://content3.cdnprado.net/imagenes/Documentos/imgsem/95/954b/954b640d-2c1e-427c-84b8-1e41aaa44471/a7edc751-7d04-4c13-8358-63af1ee2e4fb_268.jpg,1929
The Trinity,"Pencil, Pencil ground, Grey-brown wash, White lead on...","Ribalta, Francisco (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/bc/bcb9/bcb93f1d-3c00-4ac8-845c-c9161ceb6c22/fa431306-484d-4de0-90bf-f0a35b039851_268.jpg,1929
Saint Roch in Glory,"Grey ink, White lead, Wash on blue paper",Anonymous,https://content2.cdnprado.net/imagenes/Documentos/imgsem/33/332b/332b8011-c068-42af-812b-95fa5b4f808f/d66d7d4d-a709-493e-87fe-e44b2de5d2c5_268.jpg,1929
Landscape with a Town in the Distance,"Pencil, Pencil ground, Red chalk, Grey-brown ink on yellow...",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/4a/4af3/4af3df69-3153-4348-a3ca-4336344b3b58/a2f8d398-423c-4ad2-a318-949298d57f85_268.jpg,1929
The Coronation of the Virgin,"Pencil ground, Grey-brown ink, Wash on brown paper",Anonymous,https://content.cdnprado.net/imagenes/Documentos/imgsem/11/110c/110ca19a-dc4d-40e7-b7e3-96becd4257da/93050668-b4a3-4014-9bd3-585c7762f57b_268.jpg,1929
Last Supper,"Pencil, White lead, Charcoal on grey paper",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/53/5338/5338763f-c052-4b85-a1ac-3baef0536958/0a1aa511-d1df-4c89-a309-e7f609d4a9b5_268.jpg,1929
The Corpse of a Female Saint Carried up into the Heavens by Winged Angels,"Pencil, Grey-brown ink, White lead, Wash on grey paper",Raffaellino Da Reggio (Attributed To),https://content3.cdnprado.net/imagenes/Documentos/imgsem/d2/d2fd/d2fd1155-9a9b-43f4-bdb7-03a408edce2a/1b7ac414-2068-47a0-81b7-d051082d8c20_268.jpg,1929
The Annunciation,"Black chalk, Red chalk on dark yellow paper","Cesi, Bartolomeo (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/98/9810/98105e3c-d726-49ec-aac1-943d4df3bad4/88cdc558-49ab-4831-87ab-fe114228d0da_268.jpg,1929
Studies of Heads,Pencil on yellow laid paper,Anonymous,https://content.cdnprado.net/imagenes/Documentos/imgsem/84/847c/847ccb19-2361-4705-95f8-7daa26f94f6e/02933abd-70d7-4405-b0a7-daf1c34611ce_268.jpg,1929
Saint Margaret,"Pencil ground, Ink, Grey-brown wash on yellow paper",Anonymous,https://content1.cdnprado.net/imagenes/Documentos/imgsem/49/4950/49509c41-6629-45b6-b1ac-b54ed7476289/f3072925-57dc-4568-9d4a-1b64c761d976_268.jpg,1929
Plan for a Tabernacle or Sanctuary,"Pencil, Grey-brown wash on yellow paper",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/2e/2e1a/2e1a1ef8-b795-4b9c-b32e-e9cb3aced03a/02e5393c-8c14-4ddb-872d-7ca445e0c1ca_268.jpg,1929
Greed,Pencil on yellow paper,"Antonio, Matías",https://content2.cdnprado.net/imagenes/Documentos/imgsem/af/af11/af11e245-a90f-40a7-be3e-e9671a49d1aa/ab43b67c-fb6f-4148-bcb6-2c906599ff1a_268.jpg,1929
Female Saint Seated on a Cloud,"Black chalk, White chalk on tinted paper","Tavarone, Lazzaro",https://content3.cdnprado.net/imagenes/Documentos/imgsem/1e/1e30/1e30601b-7348-480d-8e5f-8062df178213/3cc5538a-fb52-4f6a-a836-a8e2723ed35c_268.jpg,1929
Medallion with a Male Bust,Red chalk on paper,"Vanni, Francesco (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ca/ca2b/ca2b8d7f-34b5-4662-aea2-815b8ae3b0a1/7005c83d-954a-454d-8c1e-78fceb333cf4_268.jpg,1929
The Banquet of Herod,"Pencil, Pencil ground, Grey-brown ink, Wash on paper","Maganza, Alessandro",https://content3.cdnprado.net/imagenes/Documentos/imgsem/02/0242/02424e06-6777-4dc0-a954-02ebaea02f48/16a05aea-a168-4298-a0ce-9784327b6c67_268.jpg,1929
"Half-lenght Composition, with Male Figures","Pencil, Grey-brown ink on yellow paper",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/04/042b/042b3723-8af3-420c-b973-80a44be3859c/c6583cd0-1f7a-48ac-a8f7-50bd13186855_268.jpg,1929
Putto Holding a Martyr´s Palm,"Pencil, Chalk ground, Grey-brown ink, Wash on yellow...",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/bc/bcf8/bcf80d13-1cbb-4a3a-a8f4-7e72dd38785d/8559dd5e-9de1-4f4b-b10d-357c8d4e3a95_268.jpg,1929
Adam and Eve,"Pencil, Pencil ground, Grey ink, Grey-brown ink, Wash on...",Anonymous,https://content.cdnprado.net/imagenes/Documentos/imgsem/05/055e/055e30b8-aaf6-4401-9250-768ccf77cdfc/d98e34c9-9aa8-4340-be2d-3584fe4f76c8_268.jpg,1929
"A man and a woman seated within a threfoil, each holding an open...","Pencil, Pencil ground, Grey-brown ink, Wash on yellow...",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/a4/a42a/a42ae539-7ba0-4c2b-900d-74bf6326c8eb/063e5bb4-9f40-49ec-bd0b-6b576a76ba5f_268.jpg,1929
Flagellation of Christ,"Pencil, Pencil ground, Red chalk, Grey-brown ink, Wash on...","Tavarone, Lazzaro",https://content3.cdnprado.net/imagenes/Documentos/imgsem/67/6776/67761706-a52c-429a-9265-ed051adc7bf1/f10e9f2c-b46b-4f6e-b7fb-3ea0549c709d_268.jpg,1929
Five figures contemplating an effigy of one of them,"Pencil, Grey-brown ink, White lead, Wash on yellow paper...",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/31/3178/317878ef-2c1a-4598-9881-368437e877d2/8dbd5c60-5157-4fc4-916f-b10cef060110_268.jpg,1929
Penitent Magdalen,"Pencil, Pencil ground, Grey-brown ink, White lead, Wash on...",Anonymous,https://content.cdnprado.net/imagenes/Documentos/imgsem/9a/9ae0/9ae00099-c618-419e-8366-66783d8238b0/242c5ce0-ae94-4a63-aae5-cc403501cba7_268.jpg,1929
Lot and his daughters,"Pencil, Grey ink, Grey-brown ink, Wash on paper",Anonymous,https://content1.cdnprado.net/imagenes/Documentos/imgsem/f4/f441/f4419f30-6cc7-4763-aa36-daa0f608f0ab/d5ce905a-e850-4f43-8d39-e178ffed9cc5_268.jpg,1929
The Magdalen,"Pencil, Grey-brown ink, Wash on paper",Young Palma (Jacopo Negretti),https://content3.cdnprado.net/imagenes/Documentos/imgsem/ce/ce78/ce78329f-5cd0-4795-84b2-89151633c984/ad8e9bfb-9838-4ae6-bdd3-9eb73df44ab7_268.jpg,1929
"God the Father, with the dove of the Trinity, appearing to the Virgin...","Pencil, Grey-brown ink, White lead, Wash on brown paper...",Anonymous,https://content3.cdnprado.net/imagenes/Documentos/imgsem/83/8396/83967b51-425e-4cec-98cb-7ffb5c15de98/c2c5a2eb-49c1-4c76-82a4-6dd52b5b80af_268.jpg,1929
The Marriage Feast at Cana,"Pencil, Grey-brown ink, Wash on paper",Young Palma (Jacopo Negretti),https://content3.cdnprado.net/imagenes/Documentos/imgsem/68/68f0/68f02660-5be4-45f1-a8db-5db7f991c9e3/1a0ac7fc-a621-4707-820f-e778bde7cf17_268.jpg,1929
"Christ on the Cross, with the Virgin Mary and St. John","Pencil, Pencil, Grey-brown ink on yellow paper","Passerotti, Tiburzio (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/75/751c/751c0f1d-537e-4704-8151-d1baa53a593e/850fd62b-b686-4837-a42b-8652d8dd9dd7_268.jpg,1929
Pilgrim Saint [St. James] Appearing to a Nun,"Pencil, Grey-brown ink, Wash on yellow paper","Vanni, Francesco (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/3c/3c7d/3c7d7fe6-7a3e-4e9c-80db-741d12421d99/309d1409-0391-45a7-a158-3ed1c3146b0b_268.jpg,1929
The Judgement of Paris,"Pencil, Pencil ground, Grey-brown ink, White lead, Wash on...",Anonymous,https://content.cdnprado.net/imagenes/Documentos/imgsem/c6/c676/c676d7de-e105-4724-946a-a4b975d872e4/f7d25480-c181-4d5c-a884-d8a5921e9aa4_268.jpg,1929
Four Saints,"Pencil, Grey ink, Grey-brown ink, White lead, Wash on dark...","Schiaminosi, Rafaello (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/36/36a4/36a446f7-bddd-4289-8409-52b89f6aab77/3b5cb982-aef7-4a5d-9943-0f6e719ad0c1_268.jpg,1929
St. Margaret,"Pencil, Pencil ground, Grey-brown ink, Wash on brown...",Anonymous,https://content2.cdnprado.net/imagenes/Documentos/imgsem/1a/1a42/1a4263f3-cd75-4a27-9e42-370f9f42ad27/aa1e0eb8-9fdc-4f5a-b817-9846acf5fe89_268.jpg,1929
Studies of Figures and Animals,"Pencil, Grey-brown ink on brown paper","Villamena, Francesco (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/1f/1f63/1f63efa8-7dd2-462a-8c7f-237a35a4eb42/bf8a0fa7-37bc-4ecb-9175-bd51e2ef7282_268.jpg,1929
Diana Tending the Sleeping Endymion,"Pencil, Grey-brown ink on yellow paper","Villamena, Francesco (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/9d/9d6d/9d6d7ef6-fcbc-4e82-b8ca-c15ce5f56692/f3722227-7737-4d9a-a931-1e5abe3baa1f_268.jpg,1929
Satyr with a Fishing-rod Handing a Fish to a Nymph,"Pencil, Grey-brown ink on yellow paper","Villamena, Francesco (Attributed To)",https://content3.cdnprado.net/imagenes/Documentos/imgsem/ae/ae27/ae271613-9869-4333-b365-0a9ffafcda05/1392e217-82ac-430a-b0ee-49dd89fff0ee_268.jpg,1929
Figure of a King,"Pencil, Pencil ground, Grey-brown wash, Squared-up, White...","Carducho, Vicente",https://content3.cdnprado.net/imagenes/Documentos/imgsem/17/17d6/17d6061e-26f9-46b1-b4f1-bcd5e66d1959/f39eea9b-d241-4cce-82b4-1cbe3cbf6979_268.jpg,1929
